,ALPHA_M,Field,GLAT,GLON,M_H,VGSR,X,Y,Z,pmbb,pmll,pmll_gsr,shdist,zbins
308712,0.27033603,003-05          ,-5.55845212052,2.37935121764,-0.81808984,-76.46302960901957,8.26487,0.34342277,-0.8050333,-5.948973884323846,-8.62555350859547,-2.7255535085954694,8.31108200564,2.0
308716,0.08764605,003-05          ,-5.02410843632,3.38550041189,-0.59703255,-59.498902718532726,9.162724,0.54204583,-0.80694145,0.17437622227364935,-5.867363185371784,0.03263681462821655,9.21414540325,2.0
308720,0.21866156,350-12          ,-11.5580693077,-9.33672545600001,-0.71247417,-7.3277002930584985,7.2300944,-1.1887288,-1.4984732,2.39169028147979,-5.820392444139545,0.07960755586045565,7.47882096563,1.0
308721,-0.0056389496,012+00          ,-0.227950892524,12.2369100897,0.42615485,56.51896684144172,4.251405,0.92205733,-0.017314596,0.8809708328082155,-4.410692308326462,1.4893076916735382,4.35027936957,4.0
308722,0.20090605,008-02          ,-2.47856041829,8.10885413607,-0.29731515,164.44551924692132,10.967062,1.5625823,-0.47953227,-0.6625172485155746,-8.58249910284227,-2.68249910284227,11.0881942964,3.0
308727,-0.03316895,018+02          ,2.7553580734,17.7118459435,0.30224484,143.84532029724775,4.4617634,1.4249516,0.22540912,0.10083359604894193,-7.515429618435235,-1.6154296184352344,4.68920326465,5.0
308733,0.18058997,002-06-O        ,-5.36814269509,2.75445136996,-0.3873242,-55.12995755330421,6.646925,0.31979707,-0.6253231,-3.595685985609663,-5.988016629810231,-0.08801662981023028,6.68392942195,3.0
308737,0.06536876,016+02          ,1.99986169758,16.3296737228,0.15475853,103.78379626699041,4.3877473,1.2855387,0.1596456,3.871689312899666,1.7560335044360713,7.6560335044360714,4.57497768667,5.0
308745,0.26600635,350-12          ,-11.6908603175,-9.596302547999983,-0.6179961,-128.1083790801977,6.7468214,-1.1406882,-1.4158989,2.1885351018458854,-4.859781455243439,1.040218544756561,6.98752732449,1.0
308755,0.15157606,004-04          ,-4.42411229893,4.53496085847,-0.5247376,132.97072425456565,9.695051,0.76897705,-0.7524683,0.7770153477194206,-2.090626727436857,3.8093732725631435,9.75456615704,3.0
308756,0.20917186,016+02          ,2.15613443605,16.6341455953,-0.28876024,142.6679256495021,5.5434666,1.6561828,0.21781391,-3.22545441603882,-3.974199340624399,1.9258006593756014,5.78968086677,5.0
308762,0.20268606,003-05          ,-5.54872906183,2.43872665539,-0.10566515,41.35437520924111,8.75701,0.37296322,-0.8515057,3.041472202648568,-8.44930699649513,-2.5493069964951296,8.8062139372,2.0
308765,-0.02050795,003-05-O        ,-5.21408433219,3.07001541299,0.49774486,96.12613648221902,6.954039,0.37297276,-0.6355136,5.1923872009318695,-5.791316947103331,0.10868305289666935,6.99297140772,3.0
308776,-0.006806951,008-02          ,-2.53912554309,8.04466377569,0.35015485,158.5880541171463,5.619187,0.7941972,-0.251669,-3.700585082477153,-6.437690300437894,-0.5376903004378937,5.68061156618,4.0
308777,0.06396605,018+02          ,2.79143430611,17.8262680287,0.23458485,103.88530842553931,5.0287933,1.6171178,0.2575521,1.1552728394371137,1.4386788825272196,7.33867888252722,5.28868277444,5.0
308780,0.22010605,350-12          ,-12.1136620559,-10.441234968000003,-0.89988756,-176.40292045907836,4.590645,-0.84595436,-1.00189,-1.3647898386293147,-5.7030424383900975,0.19695756160990285,4.77424804143,2.0
308790,0.09805605,004-04          ,-4.66465927198,4.12690261241,-0.16441515,133.18574514227092,7.567245,0.546004,-0.61905843,1.9032447378501578,-7.793842227306532,-1.893842227306532,7.61213173666,3.0
308802,0.26291764,008-02          ,-2.75095741304,7.68115335345,-0.3857038,64.16115386521983,7.3274183,0.9882576,-0.35528314,-3.5115112965581177,-8.835252491813053,-2.9352524918130527,7.4022927513,4.0
308803,0.022478797,014+00          ,0.397363702907,13.4587827834,0.20143592,69.58373981216094,4.58285,1.096763,0.032673713,1.2377932672696326,-0.001551822404439629,5.898448177595561,4.71237413908,5.0
308805,0.18718293,003-05          ,-5.529116948,2.52035978379,-0.246966,179.07384900585532,9.05589,0.39861926,-0.87749016,3.574285326284457,-3.4526480088321634,2.447351991167837,9.10703164307,2.0
308810,0.063216045,016+02          ,1.73203168555,15.9110643014,0.10602985,63.37400137581737,5.7130046,1.6285907,0.17962694,3.415970303546638,-1.384039475972217,4.515960524027784,5.94331512853,5.0
308811,0.004442051,016+02          ,2.2471217384,16.8577227121,0.22239485,130.3947035386781,5.4290013,1.6450876,0.22258878,-2.043572760443352,-4.404764108273879,1.4952358917261215,5.67713970525,5.0
308827,0.1348437,004-04          ,-4.40230181595,4.64505204527,0.022788886,18.13155724108522,5.4710155,0.44452158,-0.42258903,-3.5466676146810343,-3.878741555249326,2.0212584447506745,5.50528745154,3.0
308829,0.22884606,003-05          ,-5.08636495233,3.37084695219,-0.81208545,-1.3564540632187154,6.879932,0.4052354,-0.61343884,-6.056494995935974,-8.378074760727614,-2.4780747607276137,6.91910295559,3.0
308832,0.024137054,016+02          ,1.48748348548,15.4864289507,0.37524486,190.04961511286064,5.9532223,1.6494621,0.16040283,-0.18146498884123652,-3.8042136281561207,2.0957863718438796,6.17958794657,5.0
308833,-0.03723295,004-04          ,-4.54062032601,4.39380670559,0.51205486,12.077990864478721,5.9488487,0.45709658,-0.47382993,2.27262861838109,-5.969161711710907,-0.06916171171090646,5.985169414,3.0
308838,0.0005018115,025+06          ,6.82760520428,25.4362266289,0.05272568,128.05500398124732,4.046736,1.9246731,0.53652287,-3.103839358143146,-2.02669901486766,3.8733009851323406,4.51312479018,6.0
308839,-0.05761975,016+02          ,2.08954494436,16.5976729636,0.36138484,166.27072426061912,5.951701,1.7740221,0.2265821,-0.42490152078394505,-4.847247042723309,1.0527529572766916,6.21459902565,5.0
308840,0.19894606,004-04          ,-4.55743001907,4.36910349655,-0.38731515,-199.37203984593455,7.756273,0.5926113,-0.6200687,-2.3490105733398243,-3.2851955572714697,2.6148044427285306,7.80355306969,3.0
308842,0.11253606,350-12          ,-12.2672476635,-10.709342645999982,-0.24826515,-98.01531936554066,6.5376377,-1.2364005,-1.446728,-2.6641963058056746,-1.0823759856970594,4.817624014302941,6.80899530245,1.0
308845,0.05075637,004-04          ,-4.43180077787,4.60578248709,0.36768097,3.8834798324291766,4.4291387,0.35681328,-0.34439543,0.18800192477433697,-6.335274463071213,-0.4352744630712122,4.45681437814,4.0
308847,-0.0033618957,016+02          ,2.22168935364,16.8476036621,0.30935305,159.34466528499962,4.568072,1.3833293,0.18515886,-1.1737925521295698,-1.9207857484152846,3.9792142515847155,4.77652217716,5.0
308849,-0.02911195,003-05          ,-4.90172534429,3.73231938772,0.5043549,58.65606371499875,6.402341,0.4176522,-0.55024505,3.8150686291514244,-4.932089260476619,0.967910739523381,6.43950093545,3.0
308852,0.15615943,003-05          ,-5.37255288345,2.85218351639,-0.5448503,-130.47463873946086,7.015451,0.3495229,-0.6605935,-3.0405261033449564,-4.599056018905823,1.3009439810941776,7.05514744078,3.0
308857,0.15064123,002-06-O        ,-5.45536427227,2.70282519411,-0.13039772,-35.95639213147326,5.6577673,0.26709715,-0.5409429,-4.091919656275608,-6.00201336065133,-0.1020133606513296,5.68984102368,3.0
308859,0.03230605,008-02          ,-2.46293913077,8.261740168,0.42599484,-18.895718524881687,4.1599107,0.6040321,-0.18081279,-1.185487842206312,-3.9822146392841096,1.9177853607158908,4.20742263088,4.0
308862,0.009447049,012+00          ,-0.540806144948,11.7949674925,0.12863986,44.382311117276075,6.954723,1.4522861,-0.06707405,2.9727025217552194,-5.828027146021011,0.07197285397898945,7.10505488002,4.0
308865,0.20741604,010-02          ,-1.75035035115,9.57948680291,-0.23354515,262.3314474853674,8.187111,1.3817383,-0.2537402,-0.5902601523137676,-8.872748783886657,-2.972748783886656,8.30676652748,4.0
308869,0.0039855614,014+00          ,0.840056801364,14.3328935678,0.039024543,181.0117391804004,4.1506667,1.0605339,0.06280852,1.4577474259945213,-8.81725007784588,-2.91725007784588,4.28447348047,5.0
308874,0.049483333,002-06-O        ,-5.99990249661,1.69083075798,0.20081976,-67.15568331637473,7.464025,0.22033682,-0.78484046,-0.9180685747914585,0.021525093371219994,5.92152509337122,7.5084080739,3.0
308878,-0.04390895,004-04          ,-4.45494522942,4.59498289436,0.45618486,31.985468976310045,8.409997,0.6759174,-0.6573528,-0.17626731822223962,-3.24556570389402,2.6544342961059804,8.46268399804,3.0
308880,-0.02846395,010-02          ,-1.63808101811,9.80090495328,0.57822484,42.0928468457505,5.55095,0.95891064,-0.16110452,-0.6679192650064176,-5.261322528302864,0.638677471697136,5.63546906122,4.0
308891,-0.05481255,003-05          ,-5.09007913193,3.41920408934,0.40376484,-44.69088576285181,4.8870206,0.2919899,-0.4360856,-2.4459163958684744,-3.368955849432353,2.5310441505676473,4.91511955095,3.0
308892,0.036529653,003-05          ,-5.40736908485,2.82468028976,-0.015722327,54.40307426252455,4.177958,0.20614325,-0.39596277,0.044521153338838236,-0.16211871353214172,5.737881286467859,4.20173969567,4.0
308893,0.18752605,002-06-O        ,-5.54348852175,2.56921224366,-0.19055516,225.70808518159396,8.886672,0.39876282,-0.86337847,-0.5102153923352097,-5.928408057244411,-0.028408057244410756,8.93741381184,2.0
308894,0.27131903,350-12          ,-11.7367799059,-9.565881649000005,-0.8409431,-136.19049480385823,7.5420623,-1.2710215,-1.589041,2.1164256293867774,-5.997494706709741,-0.0974947067097407,7.81173809463,1.0
308896,-0.07222095,003-05          ,-4.94842282654,3.68913933743,0.42660484,139.69265620412347,7.1224055,0.4592348,-0.6179608,0.32705134384384227,-5.621580298449375,0.2784197015506251,7.16389786079,3.0
308900,0.022100918,002-06-O        ,-5.88965659529,1.92324910948,0.3918654,28.312272034076027,8.383922,0.28153476,-0.8653639,-0.6205256075866054,-3.306973253234825,2.5930267467651755,8.43316430235,2.0
308902,0.18910259,008-02          ,-2.81172660311,7.65968302611,-0.2105582,-67.43775624251991,6.0959153,0.81983757,-0.30209565,-0.2783253457718533,-3.969094622789106,1.9309053772108942,6.15821228998,4.0
308904,-0.017911948,008-02          ,-2.50220732495,8.23277279963,0.19819485,-35.814964959871325,4.873893,0.7051887,-0.21521239,-0.3737508468399003,-0.8372261040283823,5.062773895971618,4.92934483417,4.0
308910,-0.07126295,004-04          ,-4.40793985542,4.70974188355,0.51076484,143.6443671711023,5.9971104,0.49408332,-0.4638638,1.3179207835876183,-9.801745262312922,-3.9017452623129216,6.03528129151,3.0
308913,-0.01429395,008-02          ,-2.72360279934,7.83163651552,0.38931486,65.86978537840217,6.6633515,0.91651964,-0.31998172,-0.8729387675224762,-9.504676796461894,-3.6046767964618933,6.73369498929,4.0
308917,0.17575605,004-04          ,-4.60192746467,4.35096035897,0.21335486,3.995075091389746,7.6797867,0.58432144,-0.61995924,1.4204054538803823,-6.732375344053164,-0.8323753440531636,7.7268947794,3.0
308921,0.05965463,025+06          ,6.09582667885,24.131906111,-0.045264803,158.43809533027198,4.403026,1.9725171,0.515245,-1.7404239866311797,-4.2181352861465005,1.6818647138535,4.8521068912,6.0
308922,-0.017179951,014+00          ,0.721931613146,14.1670880283,0.24566485,15.160927844918234,5.0569053,1.2765082,0.065710925,-0.7111212005441269,-0.9429684879855267,4.957031512014474,5.21594476357,5.0
308923,0.21655606,003-05          ,-5.57482781805,2.53692519196,-0.709145,-131.29154073373627,7.5885305,0.3362278,-0.741434,2.8160800980097487,-8.94550201319178,-3.045502013191779,7.63207480528,3.0
308928,0.007296052,003-05          ,-4.90467341558,3.79657218674,0.34736484,-47.509431708919166,7.0076904,0.46503434,-0.6026799,1.8509968366385245,-6.182042407577711,-0.2820424075777108,7.04891530281,3.0
